# author : tripiana@cern.ch (please report any problems)
# date   : 10/07/2015
# source : https://twiki.cern.ch/twiki/bin/view/LHCPhysics/SUSYCrossSections13TeVstopsbottom
#
DSID    FS    XSEC[pb]   K-FACTOR  FILTEREFF   REL.UNCERT
387119	51    0.00615134   1.0	   1.0	   0.162953
387120	51    0.00615134   1.0	   1.0	   0.162953
387121	51    0.00615134   1.0	   1.0	   0.162953
387122	51    0.00615134   1.0	   1.0	   0.162953
387123	51    0.00615134   1.0	   1.0	   0.162953
387124	51    0.00615134   1.0	   1.0	   0.162953
387125	51    0.00615134   1.0	   1.0	   0.162953
387126	51    0.00615134   1.0	   1.0	   0.162953
387127	51    0.00615134   1.0	   1.0	   0.162953
387128	51    8.51615      1.0	   4.4910E-01	  0.139223
387129	51    3.78661      1.0	   7.8400E-01	  0.136877
387130	51    3.78661      1.0     6.0344E-01     0.136877
387131	51    0.948333     1.0     1.0     0.134559
387132	51    0.948333     1.0     1.0     0.134559
387133	51    0.51848      1.0     1.0     0.133797
387134	51    0.51848      1.0     1.0     0.133797
387135	51    0.296128     1.0     1.0     0.132687
387136	51    0.296128     1.0     1.0     0.132687
387137	51    0.174599     1.0     1.0     0.132074
387138	51    0.174599     1.0     1.0     0.132074
387139	51    0.107045     1.0     1.0     0.129232
387140	51    0.107045     1.0     1.0     0.129232
387141	51    0.0670476    1.0     1.0     0.133429
387142	51    0.0670476    1.0     1.0     0.133429
387143	51    0.0431418    1.0     1.0     0.137455
387144	51    0.0431418    1.0     1.0     0.137455
387147	51    8.51615      1.0     7.5610E-01     0.139223
387148	51    1.83537      1.0     1.0     0.136985 
388681	51    0.948333     1.0     1.0     0.134559
388682	51    0.948333     1.0     1.0     0.134559
388683	51    0.948333     1.0     1.0     0.134559
388684	51    0.51848      1.0     1.0     0.133797
388685	51    0.51848      1.0     1.0     0.133797	
388686	51    0.296128     1.0     1.0     0.132687
388687	51    0.296128     1.0     1.0     0.132687
388688	51    0.174599     1.0     1.0     0.132074
388689	51    0.174599     1.0     1.0     0.132074
388690	51    0.107045     1.0     1.0     0.129232
388691	51    0.107045     1.0     1.0     0.129232
388692	51    0.0670476    1.0     1.0     0.133429
388693	51    0.0670476    1.0     1.0     0.133429
388694	51    0.0431418    1.0     1.0     0.137455
388695	51    0.0431418    1.0     1.0     0.137455
388696	51    0.0670476    1.0     1.0     0.133429
388697	51    0.0431418    1.0     1.0     0.137455
388698	51    0.00432261   1.0	   1.0	   0.167859
388699	51    0.00432261   1.0	   1.0	   0.167859
388700	51    0.00432261   1.0	   1.0	   0.167859
388701	51    0.00432261   1.0	   1.0	   0.167859
388702	51    0.00432261   1.0	   1.0	   0.167859
388703	51    0.00432261   1.0	   1.0	   0.167859
388704	51    0.00432261   1.0	   1.0	   0.167859
388705	51    0.00432261   1.0	   1.0	   0.167859
388706	51    0.00432261   1.0	   1.0	   0.167859
388707	51    0.00432261   1.0	   1.0	   0.167859
388708	51    0.00432261   1.0	   1.0	   0.167859
388709	51    0.00432261   1.0	   1.0	   0.167859
388710	51    0.00432261   1.0	   1.0	   0.167859
388711	51    0.00307413   1.0	   1.0	   0.173377
388712	51    0.00307413   1.0	   1.0	   0.173377
388713	51    0.00307413   1.0	   1.0	   0.173377
388714	51    0.00307413   1.0	   1.0	   0.173377
388715	51    0.00307413   1.0	   1.0	   0.173377
388716	51    0.00307413   1.0	   1.0	   0.173377
388717	51    0.00307413   1.0	   1.0	   0.173377
388718	51    0.00307413   1.0	   1.0	   0.173377
388719	51    0.00307413   1.0	   1.0	   0.173377
388720	51    0.00307413   1.0	   1.0	   0.173377
388721	51    0.00307413   1.0	   1.0	   0.173377
388722	51    0.00307413   1.0	   1.0	   0.173377
388723	51    0.00307413   1.0	   1.0	   0.173377
388724	51    0.00221047   1.0	   1.0	   0.179259
388725	51    0.00221047   1.0	   1.0	   0.179259
388726	51    0.00221047   1.0	   1.0	   0.179259
388727	51    0.00221047   1.0	   1.0	   0.179259
388728	51    0.00221047   1.0	   1.0	   0.179259
388729	51    0.00221047   1.0	   1.0	   0.179259
388730	51    0.00221047   1.0	   1.0	   0.179259
388731	51    0.00221047   1.0	   1.0	   0.179259
388732	51    0.00221047   1.0	   1.0	   0.179259
388733	51    0.00221047   1.0	   1.0	   0.179259
388734	51    0.00221047   1.0	   1.0	   0.179259
388735	51    0.00221047   1.0	   1.0	   0.179259
388736	51    0.00221047   1.0	   1.0	   0.179259
388737	51    0.00159844   1.0	   1.0	   0.185209
388738	51    0.00159844   1.0	   1.0	   0.185209
388739	51    0.00159844   1.0	   1.0	   0.185209
388740	51    0.00159844   1.0	   1.0	   0.185209
388741	51    0.00159844   1.0	   1.0	   0.185209
388742	51    0.00159844   1.0	   1.0	   0.185209
388743	51    0.00159844   1.0	   1.0	   0.185209
388744	51    0.00159844   1.0	   1.0	   0.185209
388745	51    0.00159844   1.0	   1.0	   0.185209
388746	51    0.00159844   1.0	   1.0	   0.185209
388747	51    0.00159844   1.0	   1.0	   0.185209
388748	51    0.00159844   1.0	   1.0	   0.185209
388749	51    0.00159844   1.0	   1.0	   0.185209
388750	51    0.0011583    1.0	   1.0	   0.193006
388751	51    0.0011583    1.0	   1.0	   0.193006
388752	51    0.0011583    1.0	   1.0	   0.193006
388753	51    0.0011583    1.0	   1.0	   0.193006
388754	51    0.0011583    1.0	   1.0	   0.193006
388755	51    0.0011583    1.0	   1.0	   0.193006
388756	51    0.0011583    1.0	   1.0	   0.193006
388757	51    0.0011583    1.0	   1.0	   0.193006
388758	51    0.0011583    1.0	   1.0	   0.193006
388759	51    0.0011583    1.0	   1.0	   0.193006
388760	51    0.0011583    1.0	   1.0	   0.193006
388761	51    0.0011583    1.0	   1.0	   0.193006
388762	51    0.0011583    1.0	   1.0	   0.193006
388763	51    0.000850345  1.0	   1.0	   0.201604
388764	51    0.000850345  1.0	   1.0	   0.201604
388765	51    0.000850345  1.0	   1.0	   0.201604
388766	51    0.000850345  1.0	   1.0	   0.201604
388767	51    0.000850345  1.0	   1.0	   0.201604
388768	51    0.000850345  1.0	   1.0	   0.201604
388769	51    0.000850345  1.0	   1.0	   0.201604
388770	51    0.000850345  1.0	   1.0	   0.201604
388771	51    0.000850345  1.0	   1.0	   0.201604
388772	51    0.000850345  1.0	   1.0	   0.201604
388773	51    0.000850345  1.0	   1.0	   0.201604
388774	51    0.000850345  1.0	   1.0	   0.201604
388775	51    0.000850345  1.0	   1.0	   0.201604
388787	51    1.83537      1.0	   1.6299E-01	   0.136985
388790	51    1.83537      1.0	   1.8818E-01	   0.136985
388791	51    1.31169      1.0	   1.6893E-01	   0.135013
388792	51    1.31169      1.0	   1.6224E-01	   0.135013
388793	51    1.31169      1.0	   1.6028E-01	   0.135013
388794	51    1.31169      1.0	   2.0079E-01	   0.135013
388795	51    0.948333     1.0	   1.7606E-01	   0.134559
388796	51    0.948333     1.0	   1.6968E-01	   0.134559
388797	51    0.948333     1.0	   1.6822E-01	   0.134559
388798	51    0.948333     1.0	   2.1201E-01	   0.134559
388799	51    0.697075     1.0	   1.8290E-01	   0.133926
388800	51    0.697075     1.0	   1.7783E-01	   0.133926
388801	51    0.697075     1.0	   1.7610E-01	   0.133926
388802	51    0.697075     1.0	   2.2176E-01	   0.133926
388804	51    0.51848      1.0	   1.8305E-01	   0.133797
388806	51    0.51848      1.0	   2.2900E-01	   0.133797
388807	51    0.296128     1.0	   2.0289E-01	   0.132687
388808	51    0.296128     1.0	   1.9703E-01	   0.132687
388809	51    0.296128     1.0	   1.9785E-01	   0.132687
388810	51    0.296128     1.0	   2.4800E-01	   0.132687
388811	51    0.174599     1.0	   2.1236E-01	   0.132074
388812	51    0.174599     1.0	   2.0904E-01	   0.132074
388813	51    0.174599     1.0	   2.1078E-01	   0.132074
388814	51    0.174599     1.0	   2.6227E-01	   0.132074
388815	51    0.107045     1.0	   2.2175E-01	   0.129232
388816	51    0.107045     1.0	   2.7430E-01	   0.129232
388817	51    21.5949      1.0	   3.2301E-01	   0.140595
388818	51    21.5949      1.0	   5.3068E-01	   0.140595
388819	51    8.51615      1.0	   3.6716E-01	   0.139223
388820	51    3.78661      1.0	   4.0171E-01	   0.136877
388821	51    1.83537      1.0	   1.0	   0.136985
388822	51    1.31169      1.0	   1.0	   0.135013
388823	51    1.31169      1.0	   1.0	   0.135013
388824	51    1.31169      1.0	   1.0	   0.135013
388825	51    1.31169      1.0	   1.0	   0.135013
388826	51    0.697075     1.0     1.0     0.133926
388827	51    0.697075     1.0     1.0     0.133926
388828	51    0.697075     1.0     1.0     0.133926
388829	51    0.697075     1.0     1.0     0.133926
389350	51    0.174599     1.0     1.0     0.132074
389351	51    0.107045     1.0     1.0     0.129232
406003  51    0.0283338    1.0     1.0     0.14171     
